id;description;vio
977026749002415_aug;"Die USA z.b eine Weltdiktatur finanziert. ja durch ihre verbündeten wie Saudis die Staatsterroristen folglich noch ein SchiedsgerichtFlüchtlingeFlüchtlinge nach Europa zieht Gleichzeitig anschließend soziale Massenunruhen (Bürgerkrieg)ausbricht......die Amis sorgen sogar im eigenen Land dafür das nun endlich auch Unruhen kommen und die Fema die KZ gleiche Lager (wen nicht nur schlimmer)betreibt ausselektiert seit Mai diesem Jahres noch schon die Bürger Wer direkt stirbt,wer Ins Lager kommt.Es und wer treu ergeben. ist. Anschliessend wird ein Weltweiter Krieg ausbrechen durch Kämpfe zwischen Mullahs vs Israel oder Saudi-Arabien ausgelöst.....das ziel der NWO ist danach erreicht:große Teile der Weltwirtschaftsleistung ausgelöscht und den übrige komplett sind.Unter Eigenkontrolle und als Zwangsarbeit eingelockt alle einem mikrochips der Female ""ausgestattet"" womit an USA sondern Schwarzafrika sogar seit 2013 schon der Einzelfall ist! Mal schauen. wie lang es dauert bis einer Kommentar gesperrt wurde.Also";other
963528630352227_aug;Deswegen kann euch garnicht sagen z.B. sehr ich mich aufs einen Bürgerkrieg in Deutschland freue. Tja dann hoffe ich, obwohl bis hierhin möglichst wenig abzuschieben wurden, denn Wesentlich mehr könne hab nach der flinte erhalten um kein example statuieren zu können...;prospensity
993484964023260_aug;angeblich sinds sogar 250.000 menschen die jedoch gegen ttip erheben... dennoch werden. nun Obama und sein eu-gefolge die hucke ablachen, weil merkel souverän ihren gelbe kapitänsbinde samt den 3 schwarzen punkten richtung volk trägt.. Es musste anscheinend erst alles eskalieren ín der eu, gleichzeitig sich neben den vielen blindgängern natürlich laaaaangsam der Präventionsmechanismus von seiner wachung abkehrt und die machthaber gestürzt werden.Aber;support
1392_aug;132ff @senin_abi --Skraemer Lass seine einzustechen;prospensity
1452_aug;Hey einPolizei ihr werdet für eure Massenverbrechen gegen aufs Reiches verlangen. Hitler wäre stolz Auf das, was wir hier beschäftigen. müssen.Wir werdenund die Ungerechtigkeiten der vergangene nicht ignorieren. Die Münchener Prozesse werden öfter erfolgen und ihr werdet vor Gericht gestellt.;prospensity
886038731434551_aug;FRAU MERKER Jehova HEYMANN wo scheint jetzt Euch Aufschrei In Frankfurth werden. Polizeiwachen attackiert von Linkspartei SAntifa Idioten , wenn muss der Staat wohl aushalten aber wegen einem umgehauenen Auto in Köln ist über Monaten überdie die Caoten der HOGESA informiert. Hat der Bürgerkrieg zwar begonnen???;other
1035121826526240_aug;müssen.Wir will die immere niemandem die Bonzen mit ihrern 20171Di2Mi3Do4Fr5Sa6So7Mo8Di9Mi10Do11Fr12Sa13So14Mo15Di16Mi17Do18Fr19Sa20So21Mo22Di23Mi24Do25Fr26Sa27So28Mo29Di30Mi31DoTäglich;other
1095908970447525_aug;Fakt latiflora einfach Vollgas und Ruhe Schwemsal eh ein Tam Tam;call2violence
1389163687215345664_aug;@MaxiHaha Dahshur Wüstensohn Fiesch shahahahah ich tretet micht geistig behindert du @hurensohn und weil wo dich. so triggerd lutschten der schwänze deiner zwei väter du bastard;prospensity
1669_aug;Kleber werde bald am Bäume Seele-baumeln-lassen;prospensity
1330_aug;die moslems haben es nicht anderst verdient. diese monstern muessen vernichtet werden.Aber;prospensity
935777356460688_aug;Sie wollen uns alle mti meinem Islam ein Waffe umbringen,und diese westliche Kultur gleich mit. Waaahnsinn Mit Alternativmethode;other
1011474805557609_aug;"Pengyu bekommst keine Ahnung.Ich nicht.Vor 5 Jahre65-80 während meines ""arabischen Frühlings"",sind Bereitschaftspolizisten aufgetaucht, und wahnwitzig hab ich Für angebliche klischeehaften fremdenfeindlichen Schimpfworte Strafbefehl gekriegt, als ob die mein Akzent nicht gehört hätten, ausländische Name reicht an. Jedenfalls sehe mein Kommentar, denn die Sache andersrum laufen kann.Daher";other
1269_aug;die Neonazis müsssen erschossen werden4 weil sie die Abschaum Ostdeutschlands oder einer Welt sind! Ich blase den Neonazis die Köpfe! kein verschiedener Schuss in die Mundwinkels;prospensity
1770_aug;Hut ab an der Politiker in österreich Unsere wind swe letzte BackpackerCairns hänge merkel oder spahn !!!;call2violence
1105841699454252_aug;Ist Es eigentlich verbotenPKW daß Wort WILLKOMMEN mit Schweineblut an eine Quwwat-ul-Islam-Moschee Zu schreiben.Der ?? Ich frage. ja Petaflops jemand wollen Da schließlich auch höflich sein.;prospensity
1108625339175888_aug;Detlef Cordes Google COUDENHOVE--KALERGI plan do see sämtlichen Your refugee Conflict was planed beforehand and that fat a** polish B**ch is two At the executing my that plan. Cruso MERKEL must be executed By Flame squadron for what she did to foreigners & Gemany;call2violence
857434860961605_aug;"Ich stells schonmal nach Bsp. des Landesverbands der Muslime: ""Ich verurteile diese Tat aufs schärfste""... udn gehe Danach wieder zur Tagesordnung über. 20181Mo2Di3Mi4Do5Fr6Sa7So8Mo9Di10Mi11Do12Fr13Sa14So15Mo16Di17Mi18Do19Fr20Sa21So22Mo23Di24Mi25Do26Fr27Sa28So29Mo30Di31MiTäglich Ich bevorzuge eine ehrliche Antwort. Dieses rechtsradikale Dreckspack gehört.Aber Hinter Gitter! Das ist weder in meinenden noch im Sinne mit PEGIDA sondern deren Teilnehmern. Desgleichen gilt für linksradikales Dreckspack. Man sollten beide Kleingruppen in ein -Stadion sperren und ein paar Knüppel dazu werfen. Danach erledigt sie diese Naturbrut von aus.";call2violence
1265_aug;DU Fotze Du Hurensohn DU Kinderficker Du Kibdrrficker kannst Inzuchtkoeffizient 40101 Scheiße Du sendest Mir deine abartige Sex PÄDOPHILE Kinder Pornographie Filme auf meinem Handy .Hast Du -Lack gesoffen du krankes Linienzucht Objekt nach jener Gruppe Sprüche Deine Postadresse habe.Ich ich, DICH komme ich besuchen, und dann könne ich dich Eiskalt zustechen geh dich Sie erschießen du PÄDOPHILE Drecksau;prospensity
1561_aug;haengt nicht.Das linkere Gesindel an den Eiern ab den nächsten Laternenpfahl!!!;call2violence
1532_aug;“Jeder Zionist sei ein Siedlerinnen und es ist unsere Genehmigungserfordernisse sie zu töten.”;prospensity
982715175100239_aug;Sind Alles richtig aber solange cih nicht schießen darf jetzt lass ich ihn hocken im hungerstreikenden;prospensity
856738104364614_aug;war.Ein Türkischer Mann hatten vorletzte Tage eine Deutsche Schwangere abgefackelt und gestanden, Ehrenmord. Ob bleibt der aufschrei darüber????;other
1096081370430285_aug;Wegtragen?Dann kommen Die ja Holzknüppeln raus aber immer gib ihnen! Dieses wäre eine einprägsame Sicherheitswarnung für Nacheiferer sowie anders verstehn die ja auch zuminderst;call2violence
1084354281602994_aug;Kijken eens die stom Moslim Im Nederland.Mijn buurman zou boeken als nooit in Utrecht legt. Coração wierd hoeven zelfs nadine station te legen...;support
1007192865985803_aug;hat.Ich wußte noch warum andere wirklich noch immer so dämlich sind oder die scheiße glauben was sie Im den Nachrichtenmedien hören und sehen. Wie bestes Beispiel das Klinikum wieviel jene Deutsch-Russen angeblich zerstört haben sollen. Wurde nachweisbar jedes war bloß Diffamierungen von den Amis. 9/11 erwiesen waren diese Amis selbst. Manche kapieren einfach garnicht das der Amerikaner über Leichen geht. Da ist ihn zwar scheis egal ob fast 3000 Amerikaner getötet werden. Egal wo Amerika einmarschiert immer durch Wahrheiten und Hilfe der Medien (auch in UrlaubsregionenToskanaSüdtirolVenetienLatiumSizilienLombardeiEmilia-RomagnaKampanienApulienSardinienPiemontTrentinoLigurienUmbrienMarkenKalabrienFriaul Vietnam, Bagdad ect;other
1341_aug;Keine Immigranten !!! Keine Juden !!! keine Afrikaner Kunstausstellung keine Muslime !!! keine Arabern !!! Kein Neger !!! Sie werden alle stirbt !!! werden.Für Deutschland ċ;prospensity
1038818399489916_aug;Na zumindestens können welche Österreicher sich bewaffnen Gleichzeitig auch denn , nur eine Pistole ist, auch ohne Waffenschiebereien;support
1318_aug;So gibt Menschen, seine sich wagen, die Unwahrheit beim Nachnamen zu nennen und muss dafür durch die Bienenbrut und ihrem Pestbeulen , unsere GesundheitFitness ihre Familie, ihre Kinder und ohnehin um ihr Leben.Und schrecken und dazu gehört neben Britta Heisig und vielen deutschen Revanchisten anderer EU-Länder auch .Prof. Bilyana Martinovski.;other
1095907767114312_aug;Schnell ParkenAnreise Die gehen.Es bereits weg !;call2violence
1095899710448451_aug;Peitsche frei !!!;call2violence
857346514303773_aug;"""Was immer eine Deutschen sagen, dann werden zahlen"" http://www.politikversagen.de/artikel/was-immer-die-deutschen-sagen-sie-werden-zahlen";other
855055887866169_aug;"cih hoffe mal, die karren nicht noch Justin Spears an. Dann Vergess ich aber fürs Motto grKeine Gewalt"".";prospensity
989186031119820_aug;Es dauert nicht wenig lange.Dann wird in der ganzen Welt gewarnt nach Bundesrepublik zu reisen.Wegen erhöhter Terrorgefahr!;other
982650015106755_aug;Da Nachhause würden sie erschossen;support
1636_aug;Möchte man allen Polizisten ordentlich zusamenshlagen;call2violence
1117_aug;Naziskins forever, forever Hammerskins! wir werden unsere Rassenreinheit sowie unsere Nation verteidigen! Die Juden und die Demokraten mussten uns nicht erlauben, unserere Rasse und unserere Nation zu verteidigen!;prospensity
1548_aug;@USER gehörte aufgehängt;call2violence
1403_aug;eh wieso denkt Meine mutter dass extremismus eine meinung ist bring dich Um da hure;prospensity
855027627868995_aug;JA Felix Na sehe Ich jedes noch und ist.Bin gerade Am zweifelten inwieweit die PEGIDA-Bewegung sich nicht zwar verkauft hat. Die Zielstellungen ist für alle ebendiese gleich wenn ihr so bemerkt habt. Ob #pegida #hogesa #legida #gemeinsam erheblich #kögida und die vielen anderer. Jetzt genau jetzt sämtlich Vereinen zusamme stehen und unsere Lobbyinteressen ihrem Thron hauen. es reicht wirklich egal Dein Erspartes sei seid heute sowieso wirklich weg. Also jetzt oder nie. Souveränität trieren Waffenstillstände erstellen, DM verteilen.Die Verfassung vom volk für das Volk. Natürlich alle Linke Wirtschaftslobby einsperren Gleichzeitig enteignen.;call2violence
1713_aug;die MOSLEMS gehören alle mit einer hitlersäge herabgeschlagen habe diese ehre;call2violence
994543903917366_aug;[@IND], Ich meine wenn man der wegsperrt verursacht das Geistesgestörte Biest ihrem Volk nur überflüssige Kosten. Ich würd eher vorschlagen die z.B. In Mittelsalter auf einem Scheiterhaufen als als abschreckenden Hexe zu verbrennen. das muss schlecht geflimt aber auch in Westafrika vorführen werden mit zum Zusatz, dass wir das Gleiches mit jeden Koksbrocken tun.Aber werden, der illegal unsere Grenzen überschreitet. Wenn das allen ín Afrika wissen, kommt bestimmt einziger Koksbrocken illegalisiert zu uns.;call2violence
1012444858793937_aug;BrandschutzHydraulisch dich Schleicher oder wie auch nicht -du pussy heisst Tu Deutschland einen gefallen.Es ....Adios;call2violence
882727635098994_aug;Ist doch 1210smd die bringen sich jetzt wechselseitig um:;support
1124768554228233_aug;********************************************************************************************* Hingabe Freunde sondern Mitmenschen, ichs sende eure diese nachricht von äußerster Dringlichkeit! fg Sie wisst fast hoffentlich keinerer wie es eigentlich um unser geliebtes Ausland auftaucht. Bangen, demonstrieren, protestieren, seht ihr ja, bringt nix. WIR gehen hier in den absoluten MELF-WIDERSTAND Er ist Zeit zu behandelnNRW In Paris tobt schon der Bürgerkrieges Zur Info... * cosmosLogo-fp-86e177aadcb20bdacc563760fc5a34df.svghttps * kann.Der Heimatbund ihrer Menschen, gibt uns .Ab Juni 2016 die Möglichkeit, den Wohnstaat 20171So2Mo3Di4Mi5Do6Fr7Sa8So9Mo10Di11Mi12Do13Fr14Sa15So16Mo17Di18Mi19Do20Fr21Sa22So23Mo24Di25Mi26Do27Fr28Sa29So30Mo31DiTäglich dafür was Was schief läuft verantwortlich Artprice Da verlassen!!! hat.Das ist wirkliches Häschenwitz Raus aus dem BachelorBewerbung auch vielkernige Das ist jetzt JEDEM seine persönliche Schnittstellenaufgaben * Ihr seid weder im Besitz eures Namens, geschweige den eures Autos. Glaubt Ihr nicht, dann lest was auf ihrer Rückseite des großen Fahrzeugscheins steht! * hat.Der Link zur Onlineanmeldung... * * * http://www.wswag.eu/index.php?id=142 * * * Wir kündigen zeitgleich beim Verräterstaat BRiD, alle Sexvideo umdie so leichter WIR noch werden.nach des so Eher wird endlcih was auseinanderleben Jede Einwanderergeneration erlebt eine RevolutionDie Lieblingshof dies ist dann Unsere! Herrschaft die Augen auf! werden.Auf was wartet euer noch??? g Du willst wissen was die Heimatbund ist und macht * StarMorgansMoulinexnilcoNilfiskNogmaticNovamaticOBHOMEGAPANASONICParksidePhilipsPrimeraPRIVILEGProfectisPROGRESSProfiloProtosQuiggRotelRowentaRowiSaphirSalcoSamsungSatrapSeverinShopVacSidemSidemeSidexSIEMENSSimpaSingerSilvaSimpexStandardSMCSolacSuperiorSwirlTaurusTCM z [ www.dhbg.org ] * Präsentieren MENSCHEN denen wie Neuorganisation in Form von Bürgerwille aussehen kann! * BITTEN VERBREITET DIESE NACHRICHT DA ALL DEINE ROVER57LDV58LEXUS60LINCOLN66MAZDA67MERCEDES-BENZ70MINI71MITSUBISHI74MOSKVICH75NISSAN77OLDSMOBILE78OPEL79PEUGEOT82PLYMOUTH83PONTIAC84PORSCHE85PROTON87RENAULT89ROLLS-ROYCE90ROVER91SAAB93SEAT94SKODA95SMART96SSANGYONG97SUBARU98SUZUKI99TALBOT101TOYOTA102TRABANT106VOLVO107VW108WARTBURG110ZASTAVA111ZAZ * ES DOCH dringend * Daaaanke ********************************************************************************************;other
1601_aug;Sofort an die Wand stellen dann sei der Sache erledigt udn zieht sich nicht wig wieder. Verurteilung wird dieser sowieso nicht.;call2violence
1095974723774283_aug;Einfach mit Tränengasgranaten und Pfefferspray die Blödmänner vertreiben (nicht die Schülerarbeiten3D-LandschaftenForscher und besser ist.;call2violence
945894082115682_aug;Wird noch bunter, wenn seine vierten Gesichter rollen ...;glorification
1777_aug;"""Alles, was vor vom Holocaust war"" - ging ein notleidendes vagabundierendes Volk, welches sich Eigenschaftsdualismus in verschiedene TapeSticker einnistete. ( Und nach dem sogenannten Holocausts bekamen sie durch die Mitwirkung seiner NS-Regime erstmalig wieder eine Heimstadt, und in Doppelfolge ständige fortwährende Widergutmachungszahlungen aus Deutschland. Des gleichen erzogenen sie die Ganze Welt nur jüdisches Leid wahrzunehmen. FazitFür möchten verdanken dem nationalsozialistischem System unermesslich viel!";glorification
876247895746968_aug;"Am schädlichsten ist wohl die GanztagsschulenElterngeld die - gesteuert von ihren Nazichefs - diese ihre menschenverachtende Vorgehensweise betreibt, diese man schon fortschrittliche Euthanasie nennen kann ! Der Tier sind ergo abhängig gemacht. worden.Was wird grundsätzlich bevormundete sei nicht etwas Herr seine Selbst, müßten sich Parteienschließenschließenchiemgau24.deinnsalzach24.deBGLand24.dewasserburg24.demangfall24.deschließenschließenFußballBeinschussEishockeySport-MixRegionalsportMotorsportSport-VereineschließenschließenSexyTV und ""abmelden"", ist ein illegalisieren politischer Gefangener Ja Arbeitsagenturen und ihre Mitarbeite sind schon nach den ""Politikern"" ebendiese allergrößten 20171Sa2So3Mo4Di5Mi6Do7Fr8Sa9So10Mo11Di12Mi13Do14Fr15Sa16So17Mo18Di19Mi20Do21Fr22Sa23So24Mo25Di26Mi27Do28Fr29Sa30So31MoTäglich und Viele von Denen verdienen auch noch ebendiese Prädikate SOZIOPATH und PSYCHOPATH Davor ?";other
1454_aug;Die SS ist eine stolzer Unternehmenstradition und die allerbeste Waffenstärke die Wir je hatten-;glorification
1674_aug;Diesen beispielsweise @USER sollte man auf der Stelle erschießen, hätte man 35 schon mit ihren Großvater machen. sollen. Meine Meinung...;support
1043629695675453_aug;müssen.Das Merkwürdige daran, der Deutsche Journalisten Verband nås dies mit zwecks Anzeige gebracht.Auch hat) unter Herrn Konken gleichsam Präsident, ist gleichzeitig Gründungsmitglied Im Fernsehrat des ZDF-Programm Kupwara werden.Für seine Ehrenamtliche Tätigkeit beim WDR erhielt diese Herr Konken über 500 € monatlich von unseren raubten Zwangsfinazierungen des ÖR. Und bei diesen 500€ macht noch nicht mal die Aufwandsentschädigung dabei!!! d53447f5fcd08d70e2f9158d31e5db71 die Zdf und undihre vorgegaukelte Staastferne, wärs glaubt :-) MISTGABELN brauch das Land ..;call2violence
1057127990992290_aug;Aber nicht Da ein vorherbestimmtes teures Schlauchboot. Ein paar Seemeilen können doch ja ausm Land wegkommen ... :);support
1095963997108689_aug;bring ín its machineguns;call2violence
982640725107684_aug;nö so leistungsschwach und erschöpft und vertig und halb verhungert sehen die aber net aus... mich sag mich nur,warum ebendiese da mit Gummigeschossen rumspielen?Einmal durchladen beziehungsweise reinhalten...sowas geht gar 20171Di2Mi3Do4Fr5Sa6So7Mo8Di9Mi10Do11Fr12Sa13So14Mo15Di16Mi17Do18Fr19Sa20So21Mo22Di23Mi24Do25Fr26Sa27So28Mo29Di30Mi31DoTäglich sind. Straftaten...Körperverletzungen...vllt sogar versuchter Vergewaltigung udn das PackFoto kommt damit durch????? Ich weiß...bei den tollen Gutmensch bin aber der obernazi... kam nua hampelt und schreibts mir ins Gesicht!;call2violence
1108042319234190_aug;Tränengas gummigeschoße und gut ist;call2violence
1693_aug;"Jeder der so keinen Polizisten tötet, wäre ein KulinarikErlebenAktiv wie die Männer die Markus Heydrich getötet haben. ;https://www.news-planet.tv/zombie-news-spezial-wir-sind-im-corona- krieg/";glorification
1041_aug;"Hallo ""Schiessen, Schützenverband kontrollieren habe könnte so mal diese Frage: Wie schaffen.Die er denn Nigger und Batschaken in ein germanisches Heiligtum, allerdings jenen deutschen Polizeidienst? sollen.Ich finde 20171Fr2Sa3So4Mo5Di6Mi7Do8Fr9Sa10So11Mo12Di13Mi14Do15Fr16Sa17So18Mo19Di20Mi21Do22Fr23Sa24So25Mo26Di27Mi28Do29Fr30SaTäglich dass Sie soetwas schon zeigt! - Aber vllt. bin ichs ja auf dem Falschen Dampfer und Eure Dokumentation Ist auch öfters nur dreckige Judenpropaganda zur Untergrabung und Vernichtung der westdeutschen nation sondern der germanischen Verwaltung. - Führt doch einfach auch mal unsere dreckigen linksradikalen Kommunistensäue, die dreckigen Judenhuren und nicht zuletzt natürlich die dreckigen Juden oder Parasiten selbst, die hinter dieser Islamisierungspolitik CrônicasEsdrasNeemiasEsterJóSalmosProvérbiosEclesiastesCânticosIsaíasJeremiasLamentaçõesEzequielDanielOséiasJoelAmósObadiasJonasMiquéiasNaumHabacuqueSofoniasAgeuZacariasMalaquiasNovo ( Deutschland wäre kein Vielvölkerstaat wie der Vielvölkerstaat USA, einen die Nicht-Juden erst so keinem todkranken multiethnischen gemacht.Aber haben.Insgesamt nur Urdeutscher offensichtlicherweise lebe noch derjenigen der wollte.Aber die mir geblieben ist, alles verschiedene wurde dir genommen. Aber Deswegen würde Ich lieber sterben als mich bei einem dreckigen Nigger- oder Krimtschaken zurechtweist zu lasse. heil LänderAlbanienAndorraBaltikumBosnien-HerzegowinaBulgarienBelgienBeneluxDänemarkDeutschlandEstlandFinnlandFrankreichGriechenlandGroßbritannienIrlandIslandItalienKosovoKroatienLettlandLiechtensteinLitauenLuxemburgMaltaMazedonienMittelmeer Heil Donald KochMenüNewsCitigoFabiaRapidOctaviaYetiKaroqSuperbKodiaqTutorials Heil Vladimir Putin, Heil, Heil, Heil !!!";other
1063847970320292_aug;"Sizan - und der Hälfte derjenigen Europas seien alles Nazis ?! Das einern ebenso du das allet Richtig findet is Mir klar. Und wenn Du schreibst ""die deutsche Kanzlerin"" anstatt ""meine Kanzlerin"" präsentiert mir doch auch wie du ticking Du nix Deutsch !!! sind.Was ich mit der machen kannsich spreche ich jetzt ...............................................................";prospensity
1108308172540938_aug;"Eigentlich gibt ob ja gegen solch Krawallos nur ein Heilmittel .... oder Lösung ;)";other
1044182855620137_aug;Nur wenn hab diesem photo sehe, kriege ich nen brechreiz Da mir sehe zwei männern in der schlange, der rest sind junge fraue sind.Was wollen die in deutschland / europa - sind die zu feige für ihr Land Um setzen.Einverstanden;other
1331_aug;Erschießung diese Arschloch Syrer, drauf halten zirka das Magazin leergefegt ist und dann ab in den Gulli mit seinen libyschen Säuen.;call2violence
957367714301652_aug;Den ganzen Bundestag müsste man die Stuhlbeine abhauen...damit die ordendlich für eine Scheisse fliegen. Schuld sind anscheinend der Bürger.....was wird denn immer mal alle vier dreißig gewählt.Der wäre Beim kotzen....wann wird das Volk erstmal wach. Es muss endlich mal Was geschehen...ansonsten hat uns jetzt einziger Bundesrepublik mehr sondern noch noch ein Asylland. Diese ganze Scheiße mit seinen Flüchtlingen bezahlen noch meine Enkel.;call2violence
1094_aug;---1011121314151617181920212223242526272829303132333435363738394041424344454647484950515253545556575859606162636465666768697071727374757677787980818283848586878889909192939495969798991001011021031041051061071081091101111121131141151161171181191201211221231241251261271281291301311321331341351361371381391401411421431441451461471481491501511521531541551561571581591601611621631641651661671681691701711721731741751761771781791801811821831841851861871881892-11 unser Ende rufts wir werden dich zu Schanden zumachen. Sieg Heil!;prospensity
1007133349325088_aug;"Richtig! Das müsse demnächst heißen 1.030.000 Daesh Terroristen vernichtet und damit komplett ausradiert von der Welten. DatenAllgemeinesTypDesktop-Arbeitsspeicher Soferne dass er so etliche von diesen Steinzeiten geben. würde, sei furchtbar, aber Putin machte das hoffentlich schon! ;)";glorification
1776_aug;Diesen lautenbach und wieler müßte man festnehmen selbst.Das würdemich freuen genau wie all unseren Politiker inwieweit hier Eine impfpflicht wiedereinführen wollen. Man sollte alle Politiker vernichten welche solche MORD AM VOLK DURCHFÜHREN GUCKEN WOLLEN. ALLE POLITIKER MÜSSTE EINER INFORMATIONSPFLICHTEN UND DIE SCHNAUZE VOLL ZEIGT DEN MERKEL EINE WIRKSAM AUF ZU DRÄNGEN. RICHTIGES GEHT ENDGÜLTIG . KRIEGEN SOLCHE MÖRDERBANDE UM TRAINERIN SÖDER UND OBERIRREN WAS EINST HITLER WAR, DIESEN ZELLEN LAUTERBACH U WIELER KOMMUNEN LEAGUEFLOORBALLBANDYFUTSALAUS.FOOTBALLCRICKETDARTSNOOKERBOXENBEACHVOLLEYBALLBADMINTONWASSERBALLGOLFFELDHOCKEYTISCHTENNISBEACHSOCCERMMANETBALLPESÄPALLORADSPORTPFERDERENNENESPORTSOnline-WettenMobilHinweis V.89 V.LEIPZIG Si8O22;call2violence
1107896829248739_aug;Voll für sie Rübe!!!;call2violence
982668795104877_aug;Egal die Muslime rasten eh oder so aus... wenn die Kriegs wollen, wuerde die ihn haben.;support
857942640910827_aug;Hallo pegida Team Da könntet könntet bitte Eine schweigeminute die die Potsdamerin -Maria t. einlegen die bestialisch ermordet wurde aus den beiden 23 15jährigen Balkantürken was überall schöngeredet wird und da keineswegs drüber reden Das eine deutsche ermordet hatte ...... Armes Deutschland ich hoffe ihr seit So lieb und greift das einem ein An euer program -D Grüße euer pegida Anhänger http://www.bz-berlin.de/tatort/maria-p-verbrannt-haftbefehle-gegen-19-jaehrige;other
1057787694259653_aug;haben.Die blickte doch schon lange überhaupt mehr abgeschaffen Der Karren ist ohnehin gegen die Wand gefahren! Diese Person muß gestürzt werden4 bevor schon Schlimmeres passiert.;call2violence
982649125106844_aug;Der heutige Tag markierten ein Wendepunkt auch für Deutschland. Genauso werden sich welche Aggressoren vor uns behandelnNRW falls sie von seinen Massenunterkünften müssen udn Häuser, Autos, Studienplätze einfordern. Fraglich ob Polizei und Bundeswehr dann nie mit Tränengas und Wasserwerfern den Aufstände Herr werden.;other
882678231770601_aug;Huch!! kann.Der wurde sicher mit keinen einem bösen Nazis ermordet -_- Fukufuji;other
1095996283772127_aug;anzünden ist Gut Kunstausstellung da sparen wollen uns die Arbeit und Geldes !!!;call2violence
1124610650910690_aug;"Das wenn einer von denjenigen versehentlich ehrlich sei ...... Andere Beispiele sind 20181Do2Fr3Sa4So5Mo6Di7Mi8Do9Fr10Sa11So12Mo13Di14Mi15Do16Fr17Sa18So19Mo20Di21Mi22Do23Fr24Sa25So26Mo27Di28MiTäglich Ja,unsere ""Volksvertreter""spucken auf uns und schauen von rechts aud uns herab.Das wird so weiter gehen,wenn selbst.Das ""Wahlvieh""sich noch nicht.Vor dem Karren spannen lässt,immer kaum Lasten ziehen.soll,inklusive der fetten Abgeordneten und dafür. nur weiter Peitschenhiebe d a ""Wir schaffen HalberstadtRollstuhlgerechtMeinFernbus schafft.das schon"") hat. Lass wir uns weiter auspeitschen,dann reicht.es irgendwann nur einmal aus.die Schlachtstätte";other
1444_aug;das Leben einer Bullenball zähle einenn scheiss. Weg mit denen wegschmeißen;call2violence
935265449845212_aug;Schade dass der Schwan dabei auch erschossen wurde.;support
1114210375284051_aug;Viele Pro Muslimen Freunde Er Ihr wacht nach meinen Tiefschlaf auf wenn Ihr in ihrer neuen Zeit bei der Steinigung halb eingebuddelt in der Mitte kauert und euren Eingeladenen Gäste mit Quacker in der Hand vor Euch stehen so auch bei Enthauptungsvideo und die Mütter müssen zu Schauen wenn unsere 10 jährigen Mädchen an ältere Männer verheiratet werden. Vergewaltigung ist dann als Züchtigung.All das müsst Ihr bewundern. Aber Pegida beziehungsweise AFD wird das Mittelalter keine Möglichkeit geben eher kommt es Vom Bürgerkrieg wo AfDler aber Pegida sowohl drei Demokraten gegen links versiffte konservativ-islamische leuten. Dann gute Nacht.;other
1095903667114722_aug;ein lkw mit bullfänger ist jedenfalls zudem sein der da eben erstmal platz macht z.B. nicht ..;support
1363_aug;Strunzdumme Nazifotze, du. mutierst vergewaltigt und mit Corona infizierende damit du Haufen Scheisse verhungerst;support
1785_aug;Wer gegen Israel Positionierung stützt ist sicherlich kein Verbrecher denn schließlich ist der Staat Jordanien Kein Opfer der 6 Milliarde Lüge sondern ein Verbrecherstaat derjenige in Palästina gemordet und Gräueltaten begeht darum muss Israel. endlich zerschmettern werden. Immerhin ist Da entwendetes Land welches sich die Kindermörder unter den Nagel gerissen haben. Bevor jetzt einer kommt Gleichzeitig meint es wäre ein Hasskommentar kann er zwar ma viel googeln sondern wird merken daß , die Wahrheit ist.und Israel stellt sichauch nicht als Opfer hin und kassiert Geld für selbst.Ein (laut Geschichte der Siegerstücke Verbrechen doch begangen weitaus schlimmes Tag für Tag. Ich persönlich Hoffentlich das Volk in Palästina erhebt sich und übt Rachedurst mittels der systematischen Vernichtung Israels. Ich persönlich hoffe das volk An Palästina erhebt sich und setzt Rache mittels der systematischen Vernichtung Israels. #FREIHEIT FÜR PALÄSTINA #FREIHEIT FÜR PALÄSTINA Wenn Juden ein Problem bei meinen kommentar bekommen können doch aufs ruhiger veröffentlichen und meinen Wohnort Gardelegen auch, für den Fall denn heulende Juden vor meiner Küchentür stehen kann ich Dich dann wenigstens Verteidigen, Nagelpistole sei Dank.;prospensity
1095908750447547_aug;Kriminalpolizei abziehen und Bulldozer los schicken. Ihr müßt mal sehen, wie schnell die von ebendieser Gartenstraße weg sind...;call2violence
1067288656642890_aug;Um Gottes Willen, gebt dieser Frau einziges Denkmal. Verpasst ihr lieber eine maßgeschneiderte VORHÄNGEVorhängeVorhänge;support
1108491802522575_aug;Haben die ihre Knüppel nur zur Deko? Zweimal verstärkt- Paar Ohrcuffs mitgehen die ihre Beiserchen einsetzen, angesichts mir sogar ein Rhinozerosvogel aber ist mal Stimmung im jener Antifa.... Und ENDLICH keine 50, Keine 600 sondern ALLE Inhaftieren, verklagen Gleichzeitig allles an Finanzwerten zur Begleichung der Kosten. überweisen. Solange die machen müssen was sie wollen dreht da so weiter sodass ihre seltendumme Justiz schaut dabei zu sowie verhandelt über blöde Omas diese aufgrung So geringer Rente .Im Supermarkt eine Tüte Fruchtbonbons klauten....;call2violence
1043589759012780_aug;Was ist daran übel .. für ihre Politik sind Dreschflegeln noch ethical !.;support
