id;description;vio
882862021752222_aug;Einer weniger, der uns Geld kostet, kann sich wegen mir umbringen.;support
895570800481344_aug;khaled b lag ermordet in einem Pool von Blut vor einer Tür und die Polizei schloss ein gewalttätiges Verbrechen. typische Ost :);other
982742201764203_aug;Ich finde die Polizeioperation tatsächlich die Mittel der geringsten Gewalt, um eine Staatsgrenze zu sichern. Sie sollten versuchen, dass an der koreanischen Grenze, was sie in Ungarn abziehen. Sie ziehen dies nur, weil sie genau wissen, dass (noch) nicht erschossen werden. Aber die ersten Toten an dieser Grenze wäre Merkels politisches Ende.;support
982695428435547_aug;Sollte es hier anfangen, werde ich meine Familie und mein Land bis zum Blut verteidigen, das sie sowieso keine Chance haben.;prospensity
945530602152030_aug;Ich sage Ihnen, diese linken Faschisten werden vom Staat bezahlt! Nicht funktionieren, aber ein wenig durch Deutschland Touren... Diese elenden Zecken, die dann immer noch auf unserem Staat scheißen, sind unsere Katastrophe.;call2violence
1095913593780396_aug;Drehen Sie sich einfach mit einer Katze um!;call2violence
856737994364625_aug;wie immer, weil das Antifa nur etwas zum Klopfen braucht ...;other
946017865436637_aug;Ich weiß auch nicht, was mit Bayern los ist. Es spielt für sie keine Rolle, dass die Asylsuchenden überall sind, und dass die Fetten immer noch zu fett und gut ausgebildet sind, keine Spur von Anpassung und Dankbarkeit, aber irgendwie scheint die Mehrheit zu glauben, dass sie nichts ändern können. Viele sind auch zu tief in das Hamsterrad stecken, arbeiten, arbeiten, stapeln Geld, dass es kaum Zeit oder Interesse, ihre Augen offen zu lassen. Sie werden aufwachen, wenn es persönlich wird. Selbst Opfer von Enteignung, einem Angriff, etc. Sie müssen sich nur vorstellen, was auf unsere Kinder kommt. ??;other
1043600619011694_aug;"Dort werden sie noch einmal sagen: ""Die Tatjana hat Gewalt gegen die Pressevertreter gefordert. ""HIN Meißeln = Auspeitschen mit einer Geißelpeitsche, es hat kleine Knoten oder sogar Haken. Aber es könnte auch als BDSM interpretiert werden. Vielleicht würde ein oder andere Journalist freiwillig sein.";glorification
1134161276622294_aug;Komm zu mir nach Hause und triff mein Nudelholz;prospensity
1043669485671474_aug;Merkel wird dann am schlimmsten, dann North korea !!!!!!!!!Und mehr Schaden dann die 2 Weltkriege !!!!!!;other
895481103823647_aug;hat sich ein Asylant je davon distanziert, als er seine eigene Unterkunft aufstellte und damit seine Mitbewohner gefährdete? Warum also wird es hier mit zwei Maßen gemessen?;other
1107842745920814_aug;"Die Grünen & Linken sollten einfach ganz offen sagen, dass sie Isis, Völkermorde, Sklavenmärkte geil finden. Sie sollten endlich aufhören zu behaupten, dass sie ""Antirassisten"" & ""Antifaschisten"" sind, aber offen sagen, dass sie für Krieg & Rassismus sind - solange er von Isis & Mao ausgeht.";other
1306_aug;Wenn Sie hässliche Fotze nicht stört, dass Sie vergewaltigt werden, werden Sie nie von einem Flüchtigen erwischt werden, können Sie dieses große und hässliche Gesicht ziehen;other
1274_aug;Ich hoffe, du drehst deinen Kopf ab ...... unmöglich so etwas;call2violence
1096348697070219_aug;Wo sind die Bremsen Probleme von Toyota, wenn Sie sie brauchen!?;support
1096046497100439_aug;Nicht anhalten, nur Vollgas, das ist eine Autobahn und kein Freibad.;call2violence
1358_aug;Die Juden, die wir zerstören werden, aber dieses Mal wirklich nicht wie in Holocaust-Märchen;prospensity
1585_aug;Jeden Tag diese menschliche Verschwendung, die wir von unseren Steuern ernähren Aber ich garantiere bald das Fass ist voll und diese Selbstficker bekommen wie in Polen Ungarn nur, wenn sie ihre Köpfe aus dem Fenster schlagen Im Grunde sammeln alles und ertrinken im Mittelmeer Nach, dass gute Menschen nach Hause zu besuchen und zu entsorgen, so in der Zukunft etwas nicht mehr passiert So ein freierer als auch Kämpfer kann mich mit seinen verfassungsmäßigen Schutz Sprüchen überqueren Diese Migrant Pack gehört zur Vernichtung ohne Gnade;call2violence
994504153921341_aug;"Merkel sollte sich auch daran erinnern, wie viele Diktatoren auf der ganzen Welt von seinem eigenen Volk für die Erschießung des Rechts auf Stehen zu Recht an die Wand gelegt wurden. Ich möchte Sie an den rumänischen Diktator erinnern. Er wurde wahrscheinlich als Weihnachtsgeschenk für das rumänische Volk am 25. Dezember 1989 zusammen mit seiner Frau ""Elena"" an die Wand gelegt, die Seele des deutschen Volkes kocht bereits und die deutsche Polizei hat genug, um der dumme Bulle für eine idiotische Politik zu sein. b So versteht Merkel, dass man sich nicht mehr 100% auf die Polizei verlassen kann, denn auch die Polizei gehört dem deutschen Volk. Ebenso brauchen Sie die Soldaten der Bundeswehr und ihre Offiziere! Immer mehr Deutsche sind von den Merkel-Faxen krank. Ich denke, wenn Sie noch einen Funken Intelligenz übrig haben, dann müssen Sie Ihre Situation klar erkennen, Deutschland braucht Sie und will nicht mehr auf dem Kanzlerstuhl haben. Ihr Zug ist in vielerlei Hinsicht weggegangen. Ich denke, es ist besser für Sie, den Kanzlerstuhl freiwillig aufzuräumen. Treten Sie aus Ihrem Büro zurück, solange Sie noch alle Chancen haben!";glorification
1007137865991303_aug;Hoffentlich wurden viele schwer verletzt und nur sehr langsam und kreischend von Allah abgekratzt.;glorification
982646008440489_aug;"Also: Macht euch bereit ... der Asly-Krieg hat begonnen - das wollten unsere ""Eliten"" die ganze Zeit - der ""Kampf der Kulturen""";call2violence
857925514245873_aug;1% der bewaffneten Jehadisten und IS sind genug, um die ganzen Städte und Länder zu belästigen und zu terrorisieren. Die drei Terroristen von Paris können weniger als 1% sein. !!! Ich habe Angst vor Islamisten. Egal wie viele sie sind. Lange leben Freiheit und Demokratie. Es lebe säkulares Deutschland.;other
1108160845889004_aug;Die Ordnungshüter sollten ihre Frustration wirklich loslassen und diesen ungebildeten Mobs zeigen, was für ein Stock auf dem Kopf ist und dann dieses dumme nutzlose Rudel nach Hause schicken!;call2violence
1096170417088047_aug;Ohhh, bitte verprügeln Sie diese Pfadfinder bitte, wofür haben Sie Ihren Gummistäbchen, wenn Sie überhaupt benutzt werden... niemand kann sich mehr hineinziehen.;call2violence
982650301773393_aug;Ihr solltet viel radikaler gegen diese ''Flüchtlinge '' vorgehen!;support
1313_aug;Tatsächlich müsste man Nazis genauso zerstören wie im Zweiten Weltkrieg.;support
1108090275896061_aug;Erschieß sie, Ratte.;call2violence
1376_aug;Zuerst müssen die Vereinigten Staaten und Großbritannien zerstört werden, dann gibt es Frieden in der Welt, oh ja, Isral Total vergessen, einschließlich,;call2violence
1002_aug;Sieg Heil! Machen wir Deutschland wieder großartig, indem wir es von unerwünschten Elementen reinigen!;call2violence
883021128402978_aug;"Leider ein ""Einzelfall"" Ich kaufe ein rundes Messer + Alkohol in jeder Unterkunft...";support
1043603299011426_aug;Das kann nicht wahr sein? Ist es Zeit, dass die VOLK nichts zu sagen hat? Ist es Zeit, dass DIE VOLK ein Sklave wird? Ist es Zeit, dass Sie nicht auf der Straße gehen dürfen, weil die Islamisten das Recht haben, jede Frau zu vergewaltigen? Bischof, Papst und ganze Geistliche beobachten und glücklich, dass alles, wofür Frauen gekämpft haben, untergeht. Kirche freut sich, die mittelalterlichen Rituale zurück zu haben. Ich wende meinen Rücken gegen jede Religion. Zum Teufel mit allen von ihnen.;other
1043652532339836_aug;Liebe Freunde, ich bin in Europa geboren und mir ist ihr Schicksal egal. Ich will nicht, dass die europäischen Städte nach Kairo oder Istanbul kommen. Wenn die Regierung nicht weiß, was zu tun ist, kann ich ein paar Schritte voraus. Erste Flüchtlinge sollten für jede Stunde für Deutschland beten und weniger Gras und ruhigeres Wasser benehmen. Für jede Aktion innerhalb von 24 Stunden zu fahren. Und ihre sexuelle Energie zu beruhigen dobovlyat Nahrung Brom, in ausreichender Menge, die nicht in europäischen Frauen bewundert hätte.;other
1360_aug;Boah Jungs Hitler beste Mann gerade gegrillt die fetten Juden und spendete Afrika, was ein Ehrenmann;glorification
935259439845813_aug;Schade, ich hatte gehofft, sie würden diesen Geier packen, wie Vogel.;support
1555_aug;"@USER - Nach dem Prinzip der ""christlich-jüdischen Führungskultur"" in Rest- DE würde ich das Prinzip der ""Auge um Auge, Zahn um Zahn"" wiederbeleben und, nach dem gleichen Zufallsprinzip, mit dem diese Täter ihre Opfer wählen, drei Tote und sechs Schwerverletzte unter den Kopftuchmumien verursachen. Nach der dritten oder vierten ""Kompensation"" wird jeder dieser Messersportler darüber nachdenken, ob er seine Sektenfreunde dieser Gefahr aussetzen soll.";prospensity
882697355102022_aug;Hemmschwelle für Mord ernsthaft niedrig ....!;other
1620_aug;"Zitat A.H. ""Du wirst nicht ruhen, du wirst nicht aufhören, deinen Stachel in das Fleisch anderer Völker zu schieben.""";other
1253_aug;Auflegen der Öffentlichkeit, deren Familien deportiert werden sollen Wo bleibt der Aufschrei der guten Menschen;call2violence
995399067165183_aug;In dieser Hinsicht sind mir die Franzosen sympathisch, sie wussten, wie man unpopuläre Monarchen los wird. Ich erinnere mich nur an die französische Revision, aber leider sind die Deutschen zu feige.;support
1095968110441611_aug;um zu kotzen, sie wären lieber betrunken auf dem Meer wie Ratten;glorification
882714958433595_aug;Sie werden sich sowieso umbringen, es gibt nur einen weniger!;other
1108454009193021_aug;Und wieder die Frage: Wie lange will die Polizei das sehen? Wann erreichen sie endlich? Ein so kuscheliger Zustand. Lächerlich, wie sie die Bildschirme mit ihren Stöcken frustrieren! Deutsche Polizisten können das anders, wenn sie auf Deutsche klopfen können!;support
857009494337475_aug;Susanne gehört meiner Meinung nach leider auch zu einer kriminellen Deutschen. Ja ... Ich finde es auch schwerer zu berühren und zu bestrafen als diese schönen Luxusferien in unseren kästen.;support
1095907320447690_aug;Wer unters Auto kommt, ist schuld, auch wenn er denkt, er muss die Straße versperren.;prospensity
982638738441216_aug;Die Flüchtlinge müssen sich an die Gesetze halten.;call2violence
982654138439676_aug;Die Politiker verstehen es einfach nicht...nur mal, wer dann die Grenze überquerte, wurde erschossen.Es gab auch nichts mit Menschenrechten....ich verstehe einfach nicht eine Sache, wo Krieg kann oder nicht kämpfen will, aber hier haben die ausgehungerten erschöpften Profis die Macht, die Polizei zu schlagen und in den Zaun einzudringen....sorry Ich kann wirklich nur meinen Kopf schütteln und schreien, wie Sie noch so blind sein können und immer noch glauben, dass so etwas aus dem Krieg entkommen sein muss......;other
1096003653771390_aug;Was für ein Auto Bowling... gibt es da genug Pins???;glorification
1012238065481283_aug;Gut zu wissen. ..ich finde dich. ...lacht;prospensity
1095983943773361_aug;Die Polizei ist lächerlich da, hier in Brasilien werden Hunde hochgefahren, dann gibt es Gummischläger, Gummikugeln und Tränengas.Dann mögen die Rennmäuse....Griechische und andere europäische Institutionen, hier können Sie etwas anderes lernen: https://www.youtube.com/watch?v=gI5kXhPlLPE;support
1634_aug;Der Holocaust ist die erfolgreichste historische Fiktion;other
1105409132830842_aug;Ich melde mich freiwillig für den Abriss.;prospensity
1134159916622430_aug;Halten Sie sich an -- und druff uffs puppe Hern.;call2violence
1096526820385740_aug;"mei sollte ein Mitm lkw hald einfach durch den dann weg fahren (y) oder nicht ;D";call2violence
1056531731051916_aug;So sieht eine Viehherde aus, man muss sie zum Metzger fahren!;call2violence
1348_aug;Tötet sie alle, einschließlich unserer Politiker,;call2violence
1107855415919547_aug;Das sind Zombies, d.h. Null Gehirne.;call2violence
857940527577705_aug;Sprachen Bitte, für die Rettung der europäischen Menschen auf der ganzen Welt, DESTROY DAS FRANKFURT SCHULE, UND SMASH KULTURMARXISMUS! Brennen Sie es nieder und zerstören die Gemeinden!!!!! SAVE US PLEASE!!! http://www.marxists.org/subject/frankfurt-school/;call2violence
982648518440238_aug;Nicht mit Wasserkanonen zurückschlagen, sondern mit voller Härte;call2violence
935431163161974_aug;Es ist am besten, sich einer klassischen peinlichen Befragung zu unterziehen... ..mit heißem Schweineschmalz.;call2violence
857591154279309_aug;Kommen Sie eigentlich noch KLAR? Sie sehen den Wald nicht mehr vor den Bäumen. Wir werden angestachelt von Menschen, die sich hinter der Bühne stehen, bis wir die Köpfe treffen. das ist genau das, was sie wollen. schauen Sie sich den Film ZEITGEIST an ! vielleicht bekommen Sie es dann .....;other
982743955097361_aug;Um Ordnung zu schaffen, zu warnen und dann zu ordnen, eine klare Sprache, die auch verstanden wird, gut zu oder von - wir müssen nicht mit bedürftigen Menschen umgehen - hier steckt ein religiöser Wahnsinn dahinter - müssen wir und wir wollen uns nicht aufgreifen lassen - also handeln, soweit wir das können -.;call2violence
882734951764929_aug;Es tut mir leid, dass ich das sage, aber diese Leute haben unsere Menschlichkeit und Toleranz Jahrzehnte nach Jahrzehnten benutzt und uns gleichzeitig mit Scheiße benutzt, in der sie uns mit jeder Gelegenheit, die uns zur Verfügung steht, als Nazis verleumdet haben.Sie haben es übertrieben und jetzt kommt Gegendruck (Aktionsreaktion), die mit uns tun, was sie wollen (Gruppenvergewaltigungen in Skandinavien) und kommen damit vor Gericht...Stoppen Sie endlich, wenn jemand den Löffel aufgibt, Sie naiv!Es wird nicht friedlich bleiben, oder denken Sie, dass die Muslime hier zusehen?;other
951879358183821_aug;Wenigstens einmal hat es den richtigen erwischt. Mehr davon. Vll elrnen die grünen durch Schmerzen.;support
1323_aug;Dreckige Bastarde, sie sollen jeden Tag dafür beten, nicht einer wie ich bekommt diese wieder auftauchenden Wesen in ihren Händen. Denn was sie den kleinen Engeln angetan haben, würde ich sie nicht töten, der Tod wäre ihnen ein Geschenk.;prospensity
1343_aug;Der Mann muss so sein wie du.;support
1095968640441558_aug;Erschieß sie, Wtf.;call2violence
1230_aug;Wie viele Politiker bekommen ihr Geld noch weiter, obwohl sie lange nicht gearbeitet haben, wie viele Kanzler noch in Deutschland bezahlt werden und dann heißt es für Rentner gibt es kein Geld, weil wir so viel Geld haben, dass wir Flüchtlingen, die in Deutschland noch nicht einmal einen Stein gedreht haben, weggeben, man kann nicht mehr allein auf die Straße gehen, ohne zu denken, dass man vergewaltigt oder angefleht wird, man schäme sich, weil nett von der ganzen Politik, die man schon lange den Überblick über die Flüchtlinge verloren hat, und jetzt kommt man mit der Coronavirus-Front und zurück nicht mehr wissen, wie es an die Wand gehen soll, und nach Auschwitz hat man es geschafft, wie ein solcher Ofen von innen funktioniert.;support
1095921227112966_aug;Die armen Lastwagen und Autofahrer müssen wegen solcher Zahlen warten.Warum kommt die Polizei nicht mit Wasserkanonen, dann ist die Straße klar und sofort sauber.;support
855024761202615_aug;Die Sicherheit des Korresakts, wenn man sich nicht so gut fühlt, warum man nicht aus den andinischen Freunden von HOST und HEAVY von HOWING kommt?;prospensity
1108159232555832_aug;Du willst nur ein Cop für einen Tag sein und du willst dich entfalten.;prospensity
1108093739229048_aug;Wasserkanonen schnell!;call2violence
1014_aug;Das Einzige, was ihnen noch hilft, das Gehirn aus dem Kopf zu schlagen, wird aggressiv sein, wenn ich sehe, was dort passiert #Berlin2908;prospensity
1615_aug;Der Feuerbefehl ist unverzüglich zu erteilen.;call2violence
1092030587502030_aug;Ich will nur, dass sie richtig bombardieren, damit die schwarzen Affen erhitzt werden können.;support
1107848455920243_aug;Du hättest schon mal auf Hartgummi schießen sollen.;support
857160144322410_aug;"Wie würde ich gerne jeden von der einmal dicken Pegida verrotten! Alle gescheiterten Existenzen haben jetzt nichts zu tun, als nach einem Sündenbock zu suchen!!Willkommen zurück in den Anfängen des Nazi-Regimes. So begann die Scheiße vor 70 Jahren! Schande über euch Heuchler. Kommt runter von eurer Reise ihr macht euch so lächerlich ?? ""Wir sind die Leute!"" wäre der Fall, dass Deutschland ein Haufen Elend wäre, ihr habt nichts gelernt, was seid ihr? Das Stück Scheiße in den Unterhosen der deutschen Gesellschaft! Sogar brauner als meine Haut! Aber passend zu euch, die Nazis mögen braun auch ganz gerne, Modetrends wiederholen sich.";prospensity
1096055240432898_aug;Warum wird dieses Verhalten toleriert, warum werden sie nicht mit der Wahl entfernt und mit einem Verbot in die Türkei geschickt? Warum? Was macht die deutsche Polizei?;support
952065594831864_aug;Nun, wenn es so ist, kann man seine Freude an Schaden noch frei laufen lassen. Schade, dass so viel von seinem dummen Gesicht geblieben ist???????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????;support
951990144839409_aug;In anderen Ländern hätte er eine Stunde Flug auf dem Stuhl aus dem Hochhaus bekommen, und wenn er es überlebt hätte, wäre er von einem jammernden Mob gesteinigt worden, aber das kommt noch.;support
1389551449168916480_aug;@ySweazer Du frontierst Leute, aber hast nicht einmal über die Konsequenzen nachgedacht, die du kleine Fotze wo ist die starke @ySweazer Hat Mama dein Handy weggenommen? Ich boxe dich so hindert auch deine hässliche Drecks Mutter will dich nicht einmal mehr ansehen;prospensity
1379_aug;~ Gase ~ Merkel ~;call2violence
1096682250370197_aug;Da drüben, bitte!;call2violence
857153757656382_aug;Der Islam ist das Verbrechen und muss bekämpft werden!;call2violence
1007269209311502_aug;Wenn man Assad deutsche Waffen verkauft, (natürlich nur mit Verhandlungen über z.B. Menschenrechte) könnte er diesen Schmutz gezielt ausrotten und würde keine Fassbomben werfen müssen!;support
1012267868811636_aug;Glauben Sie ernsthaft, dass die ständigen Demos zu Veränderungen führen? Ich nicht! Möchten Sie sich an die vielen Demos gegen die Start- und Landebahn Westlich des Frankfurter Flughafens oder gegen das Kernkraftwerk Brokdorf erinnern? Selbst Wahlen werden nicht zu Veränderungen führen, weil sie die Wahlergebnisse verzerren, um an der Macht zu bleiben! Sie können den Reichstag stürmen und ihn aus den Fenstern werfen und eine neue Regierung einsetzen!;call2violence
1772_aug;Politiker sollten einer Gehirnwäsche unterzogen werden.;support
1095902660448156_aug;Ich würde einfach daran festhalten.... Was laufen sie auf der offenen Straße herum....und wer nicht hören will, fühlt sich ganz einfach an... Langsam, aber sicher haben wir wirklich genug Mitgefühl und Verständnis gezeigt... und wenn Sie die Güte anderer Menschen ausnutzen wollen, dann sollten Sie wirklich nicht einmal daran denken, wieder andere Seiten hochzuziehen.... Game On... Vollgas....;prospensity
1600_aug;Hilfe ein Nazi Fäulnis neben mir über den ersten Monat, was zu tun? a) b) b) töten ihn;prospensity
858012910903800_aug;Gerade in den ARD-Nachrichten kam wieder ein Bericht über PEGIDA und die rechtsradikalen Angriffe gegen Immigranten, die angeblich seit der Gründung stark zugenommen hatten... aber leider kein Wort über das stark erhöhte Verbrechen von Immigranten... lustig oder????;other
1564_aug;Omg. Ramelow wurde gewählt. Wir alle lachen wie tot. Erschießen Sie den Drecksack. Prunds zahlen sich vorher zurück. Ramelow Fieser Geistbolschewisten- Weakkopp.;call2violence
1010848092286947_aug;So ist es... Bürger zu Waffen!!;call2violence
1783_aug;"""Wie PI erfuhr, war der betroffene Bezirksrat Udo Abschäfer während des Angriffs zu Hause. Etwa 20 Menschen blockierten gestern Abend die Straße vor seinem Haus und murrten mit Hilfe einer megaphonen Drohung, wie: ""Sie Nazi kommen heraus"", und ""Sie Rassist."" Auch die Antifa Lynch Truppe marschierte mit Plakaten und Fahnen hoch. ""Das würde mir passieren"", sagte am nächsten Tag in der Bildzeitung auf der Titelseite, ""20 linke Flügel getötet!""";other
972618042776619_aug;"Ich finde es schwierig, zu diesem Thema zu kommentieren, aber ich denke an ein Zitat. Ein Zitat von Doktor Joseph Goebbels. Ich zitiere: ""Wo ist eine Bewegung wie unsere die Bereitschaft ist, jede Ordnung zu erfüllen und jeden Gegner zu zermalmen, der sich uns widersetzt, ohne nur lange zu brennen. Wir dürfen nicht warten, bis wir unsere eigene Polizeiregierung haben und die Schuldigen legal an die Wand setzen können, wir müssen zuerst einen Vorgeschmack auf die Kommunisten geben, aber auch die Socis und die anderen Rabbles. Wer unseren Gedanken nicht folgt, sollte unsere Fäusten, die Macht unserer Bewegung spüren und vor Ihnen zittern.""";call2violence
935256299846127_aug;Stoppen Sie Tierversuche und nehmen Sie Salafisten dafür.;call2violence
982662371772186_aug;"aber noch besser ein Ende mit Horror, als ein Ende ohne Schrecken. Als ich bei der Föderation war, hatten wir in Kasernen oder sogar Munitionsdepot - Wache auch die Schießordnung ! Und das war kurz & nah ! ( und eindeutig ) 3 X Anruf ""HOLD - Stop or I Shoot"" 1 Warnschuss war der erfolglose MUSS scharf geschossen werden.";support
1105971512774604_aug;Wir reißen sie ab, wenn es Zeit ist.;prospensity
883007138404377_aug;Laut den Nachrichten war es ein Tunesier. Also schlachten sie sich selbst ab. Was sollte man dazu sagen???;other
888003717904719_aug;"Der Islam ist NICHT eine Religion!!! Der Islam ist die bei weitem unmenschlichste Weltanschauung, die das Leben anbetet, sondern den Tod, entstammt den schizophrenen Wahnvorstellungen (eine mörderische, raubende, egozentrische, pädophile, geisteskranke Schafe, die diese Menschen ""Propheten"" nennen, die wahrscheinlich sogar der inkarnierte Antichrist war), die die Grundlage einer angeblichen Religion durch unverarbeitete Traumata sind, verursacht durch den frühen Tod seiner Mutter, seines Großvaters, seiner Frau Chadida und seines Sohnes Ibrahim, verbunden mit dem Spott der Mekkaner. Dies kann und muss in einer Kultur geschehen, die von christlich-abendlichen und dem Geheimnis Golgathas geprägt ist (""Vater vergib ihnen, weil sie nicht wissen, was sie tun""), wie unsere.";other
855361464502278_aug;Nicol yr Feind schläft mit u als nächstes nehmen sie yr Kopf.;other
1095995743772181_aug;"Ich würde die Autobahn mit Schlagstöcken räumen lassen! Diese Asylsuchenden ein für alle Mal niederlegen! Diejenigen, die politisch verfolgt werden, sind froh, in Griechenland sicher zu sein! Wir sind nicht hier bei ""wish you something""";prospensity
1105407976164291_aug;Es wird keine Ahmadiyya-Moschee in Dresden geben, die von hinten anfängt! Selbst die Hocker und Schlafschafe werden durch eine solche Aktion hell aufwachen, die geplante Dresden Moshe wird noch mehr Menschen mobilisieren und auch die Ziele der Muslime (das Kreuz brechen, die Welt islamische machen) werden ins Zentrum kommen, also denke ich, dass es gut ist! Es wird ein sehr großes Thema sein und im Zuge islamischer Terroranschläge werden die Sexattacken auf unsere Frauen durch illegal in Moseln eingedrungene und so auf den Islam als das Unerzählige dessen, was es ist, nämlich ein hasserfüllter faschistischer Todeskult! PS. Also, Wall-Mörder Stasi Kahane und Maas mit den High Heel Schuhen jetzt löschen können!;support
1780_aug;Bei solchen Politikern und Beamten wurde ein wenig Hitler aufgepeitscht, er wurde mit allen von ihnen vertrieben oder sofort an die Wand gelegt.;support
1107951259243296_aug;Ich frage mich nur, warum die Bullen nicht über den Zaun gehen und die Vögel vermischen.;support
1096097480428674_aug;Nur um mein Auto zu berühren, gib mir eine Bleiladung!;prospensity
1611_aug;Warum hat die Gasleitung immer 11 Löcher?;support
1352_aug;Müssen die neuen Asyl-Invasoren in Köln viele Hundert Frauen wie Silvester 12/2015 betasten, vergewaltigen oder vergewaltigen?;other
857942904244134_aug;Also werden wir gelogen und betrogen, bezahlte Angriffe des Staates.;other
935269389844818_aug;Im dunkelsten Keller mit dem Kunden!;call2violence
1595_aug;Schießen und beenden;call2violence
1108251329213289_aug;Du reißst Gas und Gummikugeln rein und machst die Tasche da so verrückt!;call2violence
1385_aug;Als Polizist verdienen Sie nichts anderes - töten Sie das Vieh!;call2violence
1374_aug;... wäre keine Kugel in seinem kranken Schädel die bessere Variante als ein Leben voller Nahrung;support
1606_aug;Dass sich niemand auf einer Pressekonferenz findet, der um dieses liegende Schwein Seehofer eine Waffe in der Kamera hat, ist dabei, eine Kugel in den Kopf zu stecken. John und KD auch sofort eine Kugel in deinen antifaschistischen Schädel. Immer gut.;call2violence
1246_aug;Schneiden Sie Hummeln ab und legen Sie sich auf die Füße... viel zu wenig, große Gerechtigkeit!;call2violence
1095972950441127_aug;Sticks frei und auf der Oberseite;call2violence
1096065207098568_aug;Hat Griechenland nicht mehr Militär oder was? Was ist das anderes als die Brandstiftung und Marodierung von ausländischen Eindringlingen? Würde nicht jeder Staat hier die Aufgabe haben, diesen Eindringlingen das Recht auf Verteidigung zu geben?;support
1010320872339669_aug;Und wem sollen wir die Waffen verkaufen?;support
1551_aug;Hitlers Prophezeiung ist immer noch gültig: „Du wirst nicht aufgeben, du wirst nicht aufhören, andere Völker ins Fleisch zu stechen. Er war in der Tat ein Visionär. #HitlerWasRight;glorification
945919505446473_aug;Oh dann bekommen die Händler Versorgung. Der Verbrecher von morgen! Armes Deutschland !!!;other
1044157415622681_aug;Neuigkeiten aus der Slowakei: Merkel muss gehen !!! Die deutschen Arbeiter müssen ihre Augen öffnen. Zeit ist kurz !!! Asylunterkunft Wir sagen NEIN !!!;other
951882828183474_aug;Schädlichkeit ist nicht angebracht, für die seine Dummheit als Veruracher nennt die AFD, er muss ein anderes auf seinem Bommel, bis er versteht, was die Sache ist. :(;support
925468520824905_aug;Red and Green Khmer! Begib dich in dein sozialistisches Paradies Nordkorea! Onkel Kim wird dir beibringen, wie man arbeitet, und übrigens vergisst du all deine Geschlechterscheiße, wenn du schwer genug für den endgültigen Sieg des Sozialismus bist! Deine schnulligen nordkoreanischen Wachen werden dir zeigen:D;glorification
1152506528121102_aug;Die AWO ist auch eine solche moralisch degradierte Vereinigung, die als Teil der Migrations-/Einwanderungs-/Flüchtlingsindustrie ihre Taschen mit unseren Steuermitteln füllt. :-( Dazu gehört das Handwerk, zumindest manchmal richtig an die gierigen Pfoten klopfen.;call2violence
952082778163479_aug;Er mag froh sein, dass er nur ein Auge auf uns hatte. In den sogenannten kulturellen Anreicherungszuständen hätte er sich ohnehin am nächsten Baum festgebunden oder ihn aus dem 5. Stock unter eine riesige Menge gedrängt!;support
1243_aug;Wer schießt Merkel Ich koche sein Lieblingsessen;call2violence
1038633839508372_aug;Mit den Asylsuchenden kuscheln und nutzen Wasserwerfer gegen deutsche Bürger.Wir müssen uns bewaffnen und dieses Rudel aus ihren Unterkünften holen.;call2violence
1105564186148670_aug;Es ist an der Zeit, sich massiv dem Bau neuer Moscheen zu stellen. Es gibt schon viel zu viele dieser Brutstätten von Gewalt und Terror. Moscheen haben in Deutschland nichts zu tun. Ich würde kein islamisches Land verschwenden, in dem unzählige christliche Kirchen gebaut werden oder deren Bau gefördert wird. Es ist für mich als Deutscher und als Christ und eine abstoßende Provokation beim Bau von Moscheen in Deutschland inakzeptabel. Diese Gewalttempel sollten zum Kampf erklärt werden.;call2violence
963587680346322_aug;Ich denke, wenn es so weitergeht, dann ist es vorbei mit einem friedlichen Spaziergang. Vielleicht können Sie sich mehr hören lassen, in Frankreich zu dieser Zeit brannten Autos jeden Abend ab, ob die Politiker das auch wollen? Es bleibt spannend :-);support
1107837312588024_aug;Du hast nicht genug von den linken Aufruhrbrüdern getroffen.;support
